url,headline,label
https://www.foxnews.com/entertainment/star-wars-actress-carrie-fisher-honored-star-hollywood-walk-of-fame-amid-family-drama,'star wars' actress carrie fisher honored with star on hollywood walk of fame amid family drama,0
https://www.foxnews.com/politics/aoc-fires-back-fetterman-accuses-him-bleak-dunk-attempt,"aoc fires back at fetterman, accuses him of 'bleak dunk attempt'",0
https://www.foxnews.com/media/harris-calls-americans-move-past-failed-policies-november-draws-mockery.print,"harris calls for americans to 'move past the failed policies' in november, draws mockery",0
https://www.foxnews.com/entertainment/jake-e-lee-guitarist-ozzy-osbourne-broke-rib-damaged-lung-shot-3-times.print,"jake e lee, former guitarist for ozzy osbourne, ‘broke a rib and damaged a lung’ after being shot at 3 times",0
https://www.foxnews.com/sports/nevada-womens-volleyball-captain-slams-trans-athletes-her-sport-team-decides-against-players-refusal.print,nevada women's volleyball captain slams trans athletes in her sport as team decides against players’ refusal,0
https://www.foxnews.com/media/jd-vance-calls-out-deranged-mindset-we-need-illegal-immigrants-build-houses,jd vance calls out 'deranged' mindset that we need illegal immigrants to build houses,0
https://www.foxnews.com/lifestyle/meet-american-who-created-bubble-gum-walter-diemer-home-kitchen-chemist-outwitted-scientists,"meet the american who created bubble gum, walter diemer, home-kitchen chemist outwitted scientists",0
https://www.foxnews.com/politics/biden-campaign-sends-all-staff-memo-hoping-calm-post-debate-concerns-report,biden campaign sends all-staff memo hoping to calm post-debate concerns,0
https://www.foxnews.com/politics/trump-harris-toss-up-races-key-swing-states-pennsylvania-georgia-nevada-poll.print,"trump and harris in toss-up races in key swing states pennsylvania, georgia, nevada: poll",0
https://www.foxnews.com/politics/harris-supporters-say-shell-fix-immigration-blame-trump-for-border-crisis-immigration-blame-trump-border-crisis,"michigan voters says harris better on immigration, blame trump for border crisis",0
https://www.foxnews.com/world/israel-says-conducted-retaliatory-strikes-against-hezbollah-lebanon-struck-hamas-gaza.print,"israel says it conducted retaliatory strikes against hezbollah in lebanon, struck hamas in gaza",0
https://www.foxnews.com/entertainment/harrison-ford-mocks-conan-obrien-star-wars-dis-cant-f-ing-remember,harrison ford mocks conan o’brien after 'star wars' dis: ‘you can't f---ing remember',0
https://www.foxnews.com/lifestyle/franklin-grahams-samaritans-purse-sponsors-21-ambulances-israel-replace-destroyed-hamas,franklin graham’s samaritan’s purse sponsors 21 ambulances in israel to replace those destroyed by hamas,0
https://www.foxnews.com/entertainment/bruce-willis-shares-sweet-embrace-daughter-tallulah-makes-funny-faces-playful-snaps.print,bruce willis shares sweet embrace with daughter tallulah and makes funny faces in playful snaps,0
https://www.foxnews.com/politics/secret-service-protocol-changed-amid-presidential-assassination-attempts-through-years,"how the u.s. secret service has changed regarding assassinations, assassination attempts",0
https://www.foxnews.com/world/hezbollah-hits-israel-deadliest-attack-months-long-conflict-idf-says-raising-fears-escalation.print,"hezbollah hits israel with deadliest attack in months-long conflict, idf says, raising fears of escalation",0
https://www.foxnews.com/media/fox-nation-debut-american-history-series-kelsey-grammer,fox nation to debut new american history series hosted by kelsey grammer,0
https://www.foxnews.com/politics/trump-calls-liz-cheney-low-iq-war-hawk-after-appearance-support-harris,trump calls liz cheney a 'low iq war hawk' after endorsement of harris,0
https://www.foxnews.com/media/trump-hints-he-appear-joe-rogan-podcast-i-think-im-doing-it.print,trump hints he will appear on joe rogan podcast: 'i think i'm doing it',0
https://www.foxnews.com/us/stairwell-b-story-14-survivors-north-tower-9-11,14 individuals survived the collapse of the north tower by taking shelter in stairwell b,0
https://www.foxnews.com/lifestyle/best-vegetables-for-health-nutritionists,"the best vegetables for your health, according to nutritionists",0
https://www.foxnews.com/sports/eagles-nick-sirianni-has-heated-spat-fans-after-close-win-vs-browns,eagles' nick sirianni has heated spat with fans after close win vs browns,0
https://www.foxnews.com/lifestyle/americas-unique-thanksgiving-stuffing-preferences-state-by-state,america's 'unique' thanksgiving stuffing preferences state-by-state,0
https://www.foxnews.com/politics/wisconsin-kicks-off-election-season-first-widely-available-absentee-ballots.print,wisconsin kicks off election season with first widely available absentee ballots,0
https://www.foxnews.com/media/kamala-harris-struggling-how-shes-different-biden-the-view-surprises-cnn-panel.print,kamala harris struggling to say how she's different than biden on 'the view' surprises cnn panel,0
https://www.foxnews.com/sports/transgender-athlete-defeated-woman-competitor-major-uk-competition-championship-epic-comeback.print,transgender athlete defeated by woman competitor at major uk competition championship in epic comeback,0
https://www.foxnews.com/politics/black-lives-matter-blames-us-praises-cuban-regime-social-media-erupts,"black lives matter blames us, praises cuban regime, social media erupts",0
https://www.foxnews.com/politics/how-us-government-dole-out-aid-victims-hurricanes-milton-helene,"how us government will dole out aid to victims of hurricanes milton, helene",0
https://www.foxnews.com/politics/biden-admin-rushing-industrialize-us-oceans-stop-climate-change-environmental-wrecking-ball,biden admin is rushing to industrialize us oceans to stop climate change: 'environmental wrecking ball',0
https://www.foxnews.com/us/honduran-illegal-immigrant-deported-twice-sentenced-texas-burglary-ring,"honduran deported from us twice, sentenced for running texas burglary ring",0
https://www.foxnews.com/us/colorado-mayor-speaks-out-after-video-armed-venezuelan-gang-apartment-goes-viral.print,colorado mayor speaks out after video of armed venezuelan gang in apartment goes viral: 'failed policy',0
https://www.foxnews.com/us/remains-of-kansas-priest-who-died-in-korean-war-identified.print,remains of kansas priest who died in korean war identified,0
https://www.foxnews.com/us/anti-israel-yale-protesters-joining-columbia-students-in-tear-down-our-society-ivy-league-movement-law-prof,anti-israel yale protesters joining columbia students in 'tear down our society' ivy league movement: law prof,0
https://www.foxnews.com/sports/idaho-gov-praises-boise-states-decision-forfeit-womens-volleyball-match-against-team-trans-player,idaho gov praises boise state’s decision to forfeit women’s volleyball match against team with trans player,0
https://www.foxnews.com/entertainment/billy-joel-weight-loss-madison-square-garden,billy joel unveils 50-pound weight loss at madison square garden following back surgery,0
https://www.foxnews.com/food-drink/tequila-more-than-shot-fun-facts-spirit,"tequila is more than just a shot, plus other fun facts about this spirit",0
https://www.foxnews.com/lifestyle/americans-need-face-face-civil-discussions-folks-outside-bubble.print,why americans need more face-to-face civil discussions 'with folks outside their own bubble',0
https://www.foxnews.com/media/mom-dad-complain-11-year-old-daughter-forced-share-bed-biological-male-school-trip,christian parents complain after 11-year-old daughter forced to share bed with biological male on school trip,0
https://www.foxnews.com/media/slap-face-media-government-downplaying-venezuelan-gangs-says-woman-fled-colorado-apartment,"'slap in the face': media, government downplaying venezuelan gangs, says woman who fled her colorado apartment",0
https://www.foxnews.com/us/seven-deadly-sins-biker-gang-founder-kills-7-people-dog.print,‘seven deadly sins’ biker gang founder kills seven people and dog,0
https://www.foxnews.com/politics/trump-indicted-second-time-election-subversion-case-brought-special-counsel-jack-smith.print,trump indicted a second time in election subversion case brought by special counsel jack smith,0
https://www.foxnews.com/sports/san-jose-state-police-battle-womens-volleyball-transgender-culture-war,inside san jose state's police battle to protect women's athletes threatened by a transgender culture war,0
https://www.foxnews.com/politics/power-rankings-trump-maintains-lead-two-top-issues-ahead-vp-debate,fox news power rankings: trump maintains lead on 2 top issues ahead of vp debate,0
https://www.foxnews.com/entertainment/kate-moss-50-victorias-secret-fashion-show-surprise-appearance-daughter-lila-22,kate moss struts in victoria’s secret fashion show with mini-me model daughter,0
https://www.foxnews.com/politics/5-more-house-democrats-call-biden-drop-out#&_intcmp=fnhpbt5,"five more house democrats call on biden to drop out, third us senator",0
https://www.foxnews.com/politics/riley-gaines-visits-rnc-message-new-york-ag-letitia-james-democrats-claiming-party-women.print,"riley gaines visits rnc with message for new york ag letitia james, democrats claiming to be party for women",0
https://www.foxnews.com/entertainment/hilary-duff-how-i-met-your-father-series-sequel-hulu,hilary duff lands ‘how i met your father’ series sequel role for hulu,0
https://www.foxnews.com/politics/flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,"flashback: new harris campaign senior adviser made several insensitive comments about women, gay people",0
https://www.foxnews.com/politics/michigan-becomes-top-gop-senate-target-mike-rogers-ties-dem-opponent-among-older-voters,michigan becomes a top gop senate target as mike rogers ties with dem opponent among older voters,0
https://www.foxnews.com/sports/american-women-players-settle-suit-vs-us-soccer-for-24m,american women players settle suit vs. us soccer for $24m,0
https://www.foxnews.com/sports/herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,herschel walker says obama 'forgot our fight for right to vote' after scolding black voters against harris,0
https://www.foxnews.com/us/would-be-trump-assassin-wants-judge-cannon-recuse-herself-dismissing-document-case.print,would-be trump assassin wants judge cannon to recuse herself for dismissing document case,0
https://www.foxnews.com/politics/nj-announces-emergency-dune-repairs-shore-town-penalized-doing-itself,new jersey announces emergency dune repairs in long-desperate shore town,0
https://www.foxnews.com/media/cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,cnn political director warns of 'trouble sign for harris' as she lags with white male voters in key states,0
https://www.foxnews.com/food-drink/japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,"japanese soufflé pancake, gaining popularity, originated in hawaii, chef says",0
https://www.foxnews.com/lifestyle/garlic-planting-roasting-cooking-health-benefits,"garlic: planting, roasting and understanding the health benefits of the plant",0
https://www.foxnews.com/sports/olympic-boxer-deemed-have-male-chromosomes-wins-fight-46-seconds-opponent-left-tears-after-hard-hits,"olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits",0
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,women's volleyball team with transgender player getting police protection amid backlash and lawsuit,0
https://www.foxnews.com/politics/oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office,"oprah made a surprise appearance at the dnc, criticizing trump during speech",0
https://www.foxnews.com/media/cnn-brian-stelter-reliable-sources-2021.print,here are 20 major media stories cnn's brian stelter ignored on his so-called media show in 2021,0
https://www.foxnews.com/world/german-bureaucrat-under-fire-trashing-british-wwii-hero-inspired-israeli-army,german bureaucrat under fire for trashing british wwii hero who inspired israeli army,0
https://www.foxnews.com/us/sniper-killed-would-be-trump-assassin-one-million-shot-source,sniper killed trump shooter with one-in-a-million shot: source,0
https://www.foxnews.com/politics/rfk-jr-corporate-media-attacked-more-president-trump,rfk jr says ‘corporate media’ has attacked him ‘even more than president trump’,0
https://www.foxnews.com/politics/harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election,harris-trump showdown: group of former law enforcement leaders takes sides in presidential election,0
https://www.foxnews.com/media/cnn-brian-stelter-hunter-biden-disinformation-conference,"brian stelter defends media not covering hunter biden in 2020, says critics don't know 'how newsrooms work'",0
https://www.foxnews.com/food-drink/tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,tiktok video shows new robotic machine make salad bowl at fast-food restaurant,0
https://www.foxnews.com/lifestyle/this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,"on this day in history, february 17, 1801, jefferson is elected president as party politics divide new nation",0
https://www.foxnews.com/media/fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,"fox news channel dominates cnn, msnbc during historic news cycle of third quarter as 'the five' makes history",0
https://www.foxnews.com/media/biden-called-out-border-crisis-texas-democrat-absolutely-president-should-be-here,biden called out on border crisis by texas democrat: 'absolutely the president should be here',0
https://www.foxnews.com/politics/biden-admin-unveils-sweeping-new-actions-increasing-costs-oil-gas-leasing,"biden admin unveils sweeping new actions increasing costs for oil, gas leasing",0
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope.print,"cnn's brian stelter gushed over cuomo's covid 'leadership': 'he's providing hope, but not false hope'",0
https://www.foxnews.com/lifestyle/texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,"texas woman accidentally swallows partial dentures, here's how a medical team saved the day",0
https://www.foxnews.com/entertainment/americas-got-talent-judge-heidi-klum-did-not-expect-9-year-olds-epic-tina-turner-performance,'america's got talent' judge heidi klum 'did not expect' 9-year-old's epic tina turner performance,0
https://www.foxnews.com/health/study-reveals-extreme-weathers-impact-seniors-attendance-doctor-appointments,"seniors more likely to miss doctors’ appointments in extreme heat or cold, study finds",0
https://www.foxnews.com/lifestyle/this-day-history-feb-12-1809-abraham-lincoln-born-kentucky,"on this day in history, february 12, 1809, abraham lincoln is born in kentucky",0
https://www.foxnews.com/lifestyle/national-pow-mia-recognition-day-reminds-americans-nobility-war-heroes-ongoing-need-do-better.print,national pow/mia recognition day reminds americans of 'nobility' of war heroes and the need to do better,0
https://www.foxnews.com/food-drink/7-sneaky-calorie-culprits-healthy-green-salad,7 sneaky calorie culprits creeping into your healthy salad: how to be food savvy,0
https://www.foxnews.com/sports/national-womens-soccer-league-faces-lawsuit-former-employee-alleges-sexual-assault,national women's soccer league faces lawsuit as former employee alleges sexual assault,0
https://www.foxnews.com/lifestyle/tony-bennett-own-words-i-feel-i-have-been-truly-blessed,tony bennett in his own words: 'i feel that i have been truly blessed',0
https://www.foxnews.com/lifestyle/this-day-history-april-1-1945-us-forces-invade-okinawa-last-major-battle-wwii,"on this day in history, april 1, 1945, us forces invade okinawa, last major battle of world war ii",0
https://www.foxnews.com/politics/esper-replacement-chris-miller-tells-us-troops-its-time-to-come-home,esper replacement chris miller tells us troops: 'it's time to come home',0
https://www.foxnews.com/lifestyle/armed-forces-day-honor-flight-mission-bbq,"on armed forces day, honor flight network receives stunning donation from mission bbq",0
https://www.foxnews.com/lifestyle/thanksgiving-casserole-preferences-state-google-trends,thanksgiving casserole preferences vary state-by-state,0
https://www.foxnews.com/media/kamala-harris-tells-the-view-she-cant-think-anything-she-would-have-done-differently-from-biden.print,kamala harris tells 'the view' she can't think of anything she would have done differently from biden,0
https://www.foxnews.com/politics/balance-power-trump-campaign-slams-sen-tester-radically-out-touch-after-abortion-ad-rollout,balance of power: trump campaign slams sen tester as 'radically out of touch' after abortion ad rollout,0
https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,from the 'shark tank' to the campaign trail: mark cuban teams up with kamala harris,0
https://www.foxnews.com/politics/supreme-court-rules-favor-colorado-graphic-designer-refused-create-same-sex-wedding-websites,supreme court rules in favor of colorado graphic designer who refused to create same-sex wedding websites,0
https://www.foxnews.com/food-drink/great-weeknight-dinner-classic-meatballs-garlic-bread-chef-favorite.print,'great weeknight dinner' of classic meatballs with garlic bread a celebrity chef's favorite,0
https://www.foxnews.com/us/virginia-teacher-shot-6-year-old-student-classroom-says-shell-never-forget-look-face,virginia teacher shot by 6-year-old student in classroom says she'll 'never forget the look on his face',0
https://www.foxnews.com/entertainment/shawn-mendes-camila-cabello-split-break-up-relationship,shawn mendes and camila cabello break up: we 'will continue to be best friends',0
https://www.foxnews.com/media/kamala-harris-dnc-undertaking-largest-gaslighting-operation-history-politics-says-house-speaker,"kamala harris, dnc undertaking 'largest gaslighting operation' in history of politics, says house speaker",0
https://www.foxnews.com/us/illegal-immigrants-terrorism-ties-exploit-border-homeland-security-warns,homeland security rereleases threat assessment,0
https://www.foxnews.com/health/mother-frantic-save-clinical-trial-could-cure-daughter-treatment-sitting-fridge.print,mother frantic to save clinical trial that could cure her daughter: ‘the treatment is sitting in a fridge',0
https://www.foxnews.com/media/ted-nugent-tucker-carlson-fox-nation-constitution-bear-arms.print,ted nugent slams wannabe 'tyrants' on 'tucker carlson today': we don't need the 'king's permission' in america,0
https://www.foxnews.com/media/analysis-finds-americans-need-extra-11400-afford-basics-gop-lawmakers-blame-bidenomics,"analysis finds americans need extra $11,400 to afford the basics as gop lawmakers blame 'bidenomics'",0
https://www.foxnews.com/entertainment/matt-damons-advice-josh-hartnett-while-filming-oppenheimer-so-unhelpful,matt damon's advice to josh hartnett while filming 'oppenheimer' was ‘so unhelpful’,0
https://www.foxnews.com/us/former-secret-service-agent-warns-agency-stretched-thin-new-responsibilities-lack-manpower,"former secret service agent warns agency ‘stretched thin’ with new responsibilities, lack of manpower",0
https://www.foxnews.com/media/new-book-shows-alleged-biden-harris-divide-surfaced-earlier-previous-president-vp-rifts-critics.print,"book shows alleged biden-harris divide surfaced earlier than previous president-vp rifts, some critics say",0
https://www.foxnews.com/us/venezuelan-tren-de-aragua-gang-recruiting-kids-out-texas-middle-schools.print,venezuelan tren de aragua gang recruiting kids from texas middle schools,0
https://www.foxnews.com/entertainment/jelly-roll-gives-powerful-testimony-congress-fentanyl-part-problem,jelly roll gives powerful testimony to congress on fentanyl: ‘i was part of the problem’,0
https://www.foxnews.com/politics/video-resurfaces-harris-chanting-down-deportation-2018-parade-disgraced-actor,video resurfaces of harris chanting ‘down with deportation’ at 2018 parade with disgraced actor,0
https://www.foxnews.com/media/thousands-anti-israel-protesters-descend-white-house-praising-hamas-slamming-genocide-joe,"thousands of anti-israel protesters descend on white house praising hamas, slamming ‘genocide joe’",0
https://www.foxnews.com/politics/haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,haitian migration roils town in key battleground state with signs of pro-trump support on the rise,0
https://www.foxnews.com/lifestyle/105-year-old-woman-graduates-stanford-university-83-years-leaving-campus-amazing,105-year-old woman graduates from stanford 83 years after leaving campus: 'amazing',0
https://www.foxnews.com/official-polls/fox-news-poll-trump-hedge-biden-potential-2024-rematch,fox news poll: trump has edge over biden in potential 2024 rematch,0
https://www.foxnews.com/lifestyle/meet-the-american-who-first-recorded-blues-nations-original-pop-diva-mamie-smith,"meet the american who first recorded the blues, nation's original pop diva mamie smith",0
https://www.foxnews.com/travel/replica-anne-frank-hidden-annex-unveiled-new-york-city,new york city will host anne frank full-scale annex replica in new display,0
https://www.foxnews.com/sports/who-imane-khelif-algerian-olympic-boxer-deemed-have-male-chromosomes.print,who is imane khelif: the algerian olympic boxer deemed to have male chromosomes,0
https://www.foxnews.com/lifestyle/from-salmon-shark-best-worst-fish-health-according-experts,"from salmon to shark, here are the best and worst fish for your health, according to experts",0
https://www.foxnews.com/politics/white-house-communism-failed-ideology-historic-cuba-protests,white house calls communism a 'failed ideology' after historic cuba protests,0
https://www.foxnews.com/lifestyle/arizona-grandma-man-she-mistakenly-texted-share-thanksgiving-7th-straight-year-since-2016,"arizona grandma, man she mistakenly texted, to share thanksgiving for 7th straight year since 2016",0
https://www.foxnews.com/media/tim-walz-turns-down-ny-times-interview-requests-about-response-george-floyd-riots,tim walz turns down ny times interview requests about response to george floyd riots,0
https://www.foxnews.com/us/new-york-anti-israel-rally-un-features-sign-supporting-terror-group-hezbollah,new york city anti-israel rally features sign supporting hezbollah terror group,0
https://www.foxnews.com/opinion/im-cake-artist-who-won-supreme-court-heres-why-im-still-court.print,i'm the cake artist who won at the supreme court. here's why i'm still in court,0
https://www.foxnews.com/media/black-farmers-sue-biden-administration-broken-debt-relief-promise-president-reneged-meeting,"black farmers sue biden administration over broken debt relief promise, say president reneged on meeting",0
https://www.foxnews.com/us/good-samaritan-helps-drag-wounded-houston-cop-out-highway-gunfight.print,good samaritan helps drag wounded houston cop out of highway gunfight,0
https://www.foxnews.com/world/israeli-military-says-regular-infantry-armored-units-joining-limited-ground-operation-southern-lebanon.print,"israeli military says regular infantry, armored units joining limited ground operation in southern lebanon",0
https://www.foxnews.com/media/rfk-jr-shrugs-off-biden-family-corruption-allegations-wont-spear-tip-campaign,rfk jr. shrugs off biden family corruption allegations: won't be a 'spear tip to my campaign',0
https://www.foxnews.com/politics/tens-thousands-illegal-immigrants-sexual-assault-homicide-convictions-roaming-us-streets.print,"tens of thousands of illegal immigrants with sexual assault, murder convictions in us: ice data",0
https://www.foxnews.com/politics/biden-admin-issues-warning-netanyahu-israel-holds-emergency-meeting-gaza-aid.print,biden admin issues warning to netanyahu as israel holds emergency meeting on gaza aid,0
https://www.foxnews.com/lifestyle/mothers-day-one-liners-life-advice-real-moms.print,mother's day: the best one-liners and life advice i've ever gotten from mom,0
https://www.foxnews.com/lifestyle/mike-rowe-announces-something-stand-film-celebrating-america,"mike rowe, well-known storyteller, announces 'something to stand for,' new film celebrating america",0
https://www.foxnews.com/tech/how-score-cheap-stuff-keep-resell,how to score cheap stuff (to keep or resell),0
https://www.foxnews.com/lifestyle/rural-travel-destinations-unplug-fun-summer,rural travel destinations where you can unplug and have fun this summer,0
https://www.foxnews.com/entertainment/charlie-sheen-denise-richards-support-sami-sheen-onlyfans,charlie sheen's ex denise richards vows to ‘support’ their daughter sami after actor disapproves onlyfans page,0
https://www.foxnews.com/politics/pentagon-sending-few-thousand-us-troops-middle-east-one-day-after-biden-promised-he-wouldnt,pentagon sending us troops to middle east day after biden said no combat troops,0
https://www.foxnews.com/us/trump-meets-rachel-morin-family-border-maryland-mom-5-murdered-illegal-immigrant-suspect.print,"trump meets with rachel morin family at border, maryland mom of 5 murdered by illegal immigrant suspect",0
https://www.foxnews.com/politics/top-adviser-left-wing-california-da-charged-nearly-dozen-felonies,top adviser to left-wing california da charged with nearly a dozen felonies,0
https://www.foxnews.com/media/cnn-jeff-zucker-david-chalian-hunter-biden-project-veritas,"cnn boss, political director spiked hunter biden controversy, audiotapes reveal: 'we're not going with' story",0
https://www.foxnews.com/lifestyle/this-day-history-august-25-1980-broadway-musical-42nd-street-opens,"on this day in history, august 25, 1980, the broadway musical '42nd street' opens",0
https://www.foxnews.com/politics/comedian-jim-gaffigan-takes-surprising-shot-harris-skipping-catholic-met-gala,comedian jim gaffigan takes surprising shots at harris for skipping 'catholic met gala',0
https://www.foxnews.com/politics/kamala-harris-finally-fields-questions-press-dodging-media-18-days-since-becoming-dem-nominee,kamala harris speaks to reporters for first time since becoming nominee,0
https://www.foxnews.com/politics/trump-harris-debate-sen-rick-scott-identifies-biggest-thing-can-help-former-president,scott says trump would benefit if harris talks '99% of the time' at the debate,0
https://www.foxnews.com/politics/biden-approval-rating-plummets-15-year-low-poll-finds.print,"biden approval rating plummets to 15-year low, poll finds",0
https://www.foxnews.com/politics/supreme-court-denies-biden-administration-appeal-over-federal-emergency-abortion-requirement-texas,supreme court denies biden administration appeal over federal emergency abortion requirement in texas,0
https://www.foxnews.com/lifestyle/devices-to-help-sleep-better,10 sleep gadgets to help you sleep better,0
https://www.foxnews.com/entertainment/pink-slammed-biden-harris-shirt-husband-carey-hart-defends,"pink slammed for wearing biden-harris shirt, husband carey hart comes to her defense: 'bye karen'",0
https://www.foxnews.com/official-polls/fox-news-poll-harris-trump-dead-heat-pennsylvania,"fox news poll: harris, trump tied in pennsylvania",0
https://www.foxnews.com/world/videos-hamas-brutality-toward-israelis-eerily-reminiscent-isis-tactics.print,videos of hamas brutality toward israelis eerily reminiscent of isis tactics,0
https://www.foxnews.com/politics/trump-keeps-massive-lead-haley-ties-desantis-second-new-2024-gop-presidential-primary-poll,"trump keeps massive lead, haley ties desantis for second, in new 2024 gop presidential primary poll",0
